City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hải Phòng,Quận Ngô Quyền,Phường Lạch Tray,Đường Lạch Tray,"Đường Lạch Tray, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",80.0,35.0,437500.0
Hải Phòng,Quận Ngô Quyền,Phường Cầu Đất,Đường Lương Khánh Thiện,"Đường Lương Khánh Thiện, Phường Lương Khánh Thiện, Quận Ngô Quyền, Hải Phòng",700.0,450.0,642857.1428571428
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Đường Võ Nguyên Giáp,"Đường Đại lộ Võ Nguyên Giáp, Phường Kênh Dương, Quận Lê Chân, Hải Phòng",84.0,40.0,476190.4761904762
Hải Phòng,Quận Ngô Quyền,Phường Máy Tơ,Ngõ 5 Lương Khánh Thiện,"Đường Trần Phú, Phường Lương Khánh Thiện, Quận Ngô Quyền, Hải Phòng",350.0,65.0,185714.2857142857
Hải Phòng,Quận Lê Chân,,,"Quận Lê Chân, Hải Phòng",190.0,75.0,394736.84210526315
Hải Phòng,Quận Ngô Quyền,Phường Cầu Tre,Đường Đà Nẵng,"Đường Đà Nẵng, Phường Cầu Tre, Quận Ngô Quyền, Hải Phòng",120.0,60.0,500000.0
Hải Phòng,Quận Ngô Quyền,Phường Đông Khê,Đường Lê Hồng Phong,"Đường Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Hải Phòng",1.2,330.0,275000000.0
Hải Phòng,Quận Lê Chân,Phường Dư Hàng Kênh,Đường Hồ Sen,"Đường Hồ Sen, Phường Dư Hàng Kênh, Quận Lê Chân, Hải Phòng",85.0,75.0,882352.9411764706
Hải Phòng,Quận Lê Chân,Phường An Biên,Đường Nguyễn Đức Cảnh,"Đường Nguyễn Đức Cảnh, Phường An Biên, Quận Lê Chân, Hải Phòng",160.0,50.0,312500.0
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Đường Nguyễn Bình,"Đường Nguyễn Bình, Phường Kênh Dương, Quận Lê Chân, Hải Phòng",160.0,18.0,112500.0
Hải Phòng,Quận Hải An,Phường Đằng Lâm,Hẻm 8 Đường Lê Hồng Phong,"Đường Lê Hồng Phong, Phường Đằng Lâm, Quận Hải An, Hải Phòng",1.5,120.0,80000000.0
Hải Phòng,Quận Ngô Quyền,Phường Đông Khê,Đường Lê Hồng Phong,"Đường Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Hải Phòng",400.0,185.0,462500.0
Hải Phòng,Quận Hồng Bàng,Phường Hạ Lý,Đường Thế Lữ,"Đường Thế Lữ, Phường Hạ Lý, Quận Hồng Bàng, Hải Phòng",130.0,50.0,384615.3846153846
Hải Phòng,Quận Lê Chân,Phường Dư Hàng Kênh,Đường Hồ Sen,"Đường Hồ Sen, Phường Hàng Kênh, Quận Lê Chân, Hải Phòng",300.0,170.0,566666.6666666666
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Đường Võ Nguyên Giáp,"Đường Đại lộ Võ Nguyên Giáp, Phường Kênh Dương, Quận Lê Chân, Hải Phòng",400.0,50.0,125000.0
Hải Phòng,Quận Kiến An,Phường Quán Trữ,Đường Trường Chinh,"Đường Trường Chinh, Phường Quán Trữ, Quận Kiến An, Hải Phòng",290.0,40.0,137931.0344827586
Hải Phòng,Quận Lê Chân,Phường Vĩnh Niệm,Đường Võ Nguyên Giáp,"Đường Đại lộ Võ Nguyên Giáp, Phường Vĩnh Niệm, Quận Lê Chân, Hải Phòng",450.0,200.0,444444.44444444444
Hải Phòng,Quận Ngô Quyền,Phường Lạch Tray,Đường Lạch Tray,"Đường Lạch Tray, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",310.0,150.0,483870.96774193546
Hải Phòng,Huyện Thủy Nguyên,Xã Thủy Sơn,Tỉnh Lọ 359,"Tỉnh lộ 359, Xã Thủy Sơn, Huyện Thủy Nguyên, Hải Phòng",540.0,200.0,370370.3703703704
Hải Phòng,Quận Hải An,Phường Đông Hải 1,Đường Đà Nẵng,"Đường Đà Nẵng, Phường Đông Hải 1, Quận Hải An, Hải Phòng",200.0,30.0,150000.0
Hải Phòng,Quận Lê Chân,Phường Vĩnh Niệm,Đường Võ Nguyên Giáp,"Đường Đại lộ Võ Nguyên Giáp, Phường Vĩnh Niệm, Quận Lê Chân, Hải Phòng",100.0,60.0,600000.0
Hải Phòng,Quận Ngô Quyền,Phường Đông Khê,Đường Lê Hồng Phong,"Đường Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Hải Phòng",600.0,230.0,383333.3333333333
Hải Phòng,Quận Lê Chân,Phường Dư Hàng Kênh,Đường Hồ Sen,"Đường Hồ Sen, Phường Dư Hàng Kênh, Quận Lê Chân, Hải Phòng",88.0,55.0,625000.0
Hải Phòng,Quận Ngô Quyền,Phường Cầu Tre,Đường Đà Nẵng,"Đường Đà Nẵng, Phường Cầu Tre, Quận Ngô Quyền, Hải Phòng",75.0,30.0,400000.0
Hải Phòng,Quận Ngô Quyền,Phường Đằng Giang,Đường Lạch Tray,"Đường Lạch Tray, Phường Đằng Giang, Quận Ngô Quyền, Hải Phòng",175.0,35.0,200000.0
Hải Phòng,Quận Hải An,Phường Đông Hải 1,Đường Vĩnh Lưu,"Đường Vĩnh Lưu, Phường Đông Hải 1, Quận Hải An, Hải Phòng",110.0,18.0,163636.36363636365
Hải Phòng,Quận Ngô Quyền,Phường Đông Khê,Đường Lê Hồng Phong,"Đường Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Hải Phòng",60.0,15.0,250000.0
Hải Phòng,Quận Hồng Bàng,Phường Phan Bội Châu,Phố Phan Bội Châu,"Đường Phan Bội Châu, Phường Phan Bội Châu, Quận Hồng Bàng, Hải Phòng",74.0,20.0,270270.2702702703
Hải Phòng,Quận Ngô Quyền,Phường Máy Tơ,Phố Điện Biên Phủ,"Đường Điện Biên Phủ, Phường Máy Tơ, Quận Ngô Quyền, Hải Phòng",6.0,27.0,4500000.0
Hải Phòng,Quận Lê Chân,Phường Vĩnh Niệm,Đường Võ Nguyên Giáp,"Đường Đại lộ Võ Nguyên Giáp, Phường Vĩnh Niệm, Quận Lê Chân, Hải Phòng",200.0,50.0,250000.0
Hải Phòng,Quận Hồng Bàng,Phường Hạ Lý,Đường Thế Lữ,"Đường Thế Lữ, Phường Thượng Lý, Quận Hồng Bàng, Hải Phòng",102.0,50.0,490196.07843137253
Hải Phòng,Quận Ngô Quyền,Phường Lạch Tray,Đường Lạch Tray,"Đường Lạch Tray, Phường Lạch Tray, Quận Ngô Quyền, Hải Phòng",130.0,135.0,1038461.5384615385
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Đường Lạch Tray,"Đường Lạch Tray, Phường Đông Hải, Quận Lê Chân, Hải Phòng",150.0,60.0,400000.0
Hải Phòng,Quận Lê Chân,Phường Dư Hàng Kênh,Đường Nguyễn Văn Linh,"Đường Nguyễn Văn Linh, Phường Dư Hàng Kênh, Quận Lê Chân, Hải Phòng",360.0,60.0,166666.66666666666
Hải Phòng,Quận Lê Chân,Phường Nghĩa Xá,Đường Thiên Lôi,"Đường Thiên Lôi, Phường Nghĩa Xá, Quận Lê Chân, Hải Phòng",150.0,25.0,166666.66666666666
Hải Phòng,Quận Ngô Quyền,Phường Cầu Đất,Đường Lương Khánh Thiện,"Đường Lương Khánh Thiện, Phường Lương Khánh Thiện, Quận Ngô Quyền, Hải Phòng",160.0,80.0,500000.0
Hải Phòng,Quận Lê Chân,Phường Dư Hàng Kênh,Đường Nguyễn Văn Linh,"Đường Nguyễn Văn Linh, Phường Dư Hàng Kênh, Quận Lê Chân, Hải Phòng",400.0,50.0,125000.0
Hà Nội,Quận Đống Đa,Phường Cát Linh,Ngõ Hàng Bột,"Phố Cát Linh, Phường Hàng Bột, Quận Đống Đa, Hà Nội",190.0,500.0,2631578.947368421
Hà Nội,Quận Nam Từ Liêm,Phường Cầu Diễn,Đường Phúc Diễn,"Đường Phúc Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",200.0,17.0,85000.0
Hà Nội,Quận Hà Đông,Phường Hà Cầu,,"Đường Ngô Thì Nhậm, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",220.0,420.0,1909090.9090909092
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",40.0,16.0,400000.0
Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Đường Thịnh Liệt,"Đường Thịnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",60.0,15.0,250000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",70.0,30.0,428571.4285714286
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",70.0,30.0,428571.4285714286
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Đăng Ninh,"Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",45.0,20.0,444444.44444444444
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Dịch Vọng Hậu,"Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",96.0,20.0,208333.33333333334
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Cốm Vòng,"Đường Cốm Vòng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",80.0,22.0,275000.0
Cần Thơ,Quận Cái Răng,Phường Hưng Phú,Cầu Cần Thơ,"Đường D17, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",1.2,40.0,33333333.333333336
Cần Thơ,Quận Cái Răng,Phường Hưng Phú,Đường B2,"Đường B2, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",66.0,15.0,227272.72727272726
Cần Thơ,Quận Ninh Kiều,Phường Xuân Khánh,Hẻm 9 Đường Đinh Công Tráng,"Đường Hồ Búng Xáng, Phường Xuân Khánh, Quận Ninh Kiều, Cần Thơ",192.0,25.0,130208.33333333333
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Đường Nguyễn Văn Linh,"Đường Nguyễn Văn Linh, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",100.0,15.0,150000.0
Cần Thơ,Quận Ninh Kiều,Phường Xuân Khánh,Hẻm 9 Đường Đinh Công Tráng,"Đường Hồ Búng Xáng, Phường Xuân Khánh, Quận Ninh Kiều, Cần Thơ",100.0,10.0,100000.0
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Đường Nguyễn Văn Linh,"Đường Nguyễn Văn Linh, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",105.0,17.0,161904.7619047619
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Hẻm 388J Đường Nguyễn Văn Cừ,"Đường Nguyễn Văn Cừ, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",135.0,25.0,185185.1851851852
Cần Thơ,Quận Ninh Kiều,Phường An Bình,Đường B3,"Đường B3, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",64.0,10.0,156250.0
Cần Thơ,Quận Bình Thủy,Phường An Thới,Đường Cách Mạng Tháng 8,"Đường Cách Mạng Tháng 8, Phường An Thới, Quận Bình Thủy, Cần Thơ",192.0,14.0,72916.66666666667
Cần Thơ,Quận Ninh Kiều,Phường Hưng Lợi,Đường 30 Tháng 4,"Đường 30 Tháng 4, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",64.0,8.0,125000.0
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Đường Nguyễn Văn Linh,"Đường Nguyễn Văn Linh, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",81.0,17.0,209876.54320987655
Cần Thơ,Quận Ninh Kiều,Phường Hưng Lợi,Đường 3 Tháng 2,"Đường 3 tháng 2, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",140.0,14.0,100000.0
Cần Thơ,Quận Ninh Kiều,Phường Xuân Khánh,Đường Trần Ngọc Quế,"Đường Trần Ngọc Quế, Phường Xuân Khánh, Quận Ninh Kiều, Cần Thơ",80.0,12.0,150000.0
Cần Thơ,Quận Cái Răng,Phường Hưng Phú,Đường B5,"Đường B5, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",60.0,11.0,183333.33333333334
Vĩnh Phúc,Vĩnh Yên,Phường Liên Bảo,Đường Trần Phú,"Đường Trần Phú, Phường Liên Bảo, Thành phố Vĩnh Yên, Vĩnh Phúc",115.0,15.0,130434.78260869565
Vĩnh Phúc,Vĩnh Yên,Phường Khai Quang,Đường Tôn Đức Thắng,"Đường Tôn Đức Thắng, Phường Khai Quang, Thành phố Vĩnh Yên, Vĩnh Phúc",100.0,14.0,140000.0
Vĩnh Phúc,Vĩnh Yên,Phường Khai Quang,Đường Tôn Đức Thắng,"Đường Tôn Đức Thắng, Phường Khai Quang, Thành phố Vĩnh Yên, Vĩnh Phúc",160.0,25.0,156250.0
Vĩnh Phúc,Vĩnh Yên,Phường Khai Quang,Đường Tôn Đức Thắng,"Đường Tôn Đức Thắng, Phường Khai Quang, Thành phố Vĩnh Yên, Vĩnh Phúc",70.0,14.0,200000.0
Vĩnh Phúc,Vĩnh Yên,Phường Liên Bảo,Đường Trần Phú,"Đường Trần Phú, Phường Liên Bảo, Thành phố Vĩnh Yên, Vĩnh Phúc",115.0,13.0,113043.47826086957
Vĩnh Phúc,Vĩnh Yên,Phường Khai Quang,Đường Lý Nam Đế,"Đường Lý Nam Đế, Phường Khai Quang, Thành phố Vĩnh Yên, Vĩnh Phúc",124.0,20.0,161290.32258064515
Vĩnh Phúc,Vĩnh Yên,Phường Liên Bảo,Đường Mê Linh,"Đường Mê Linh, Phường Liên Bảo, Thành phố Vĩnh Yên, Vĩnh Phúc",110.0,29.999999999999996,272727.2727272727
Vĩnh Phúc,Vĩnh Yên,Phường Khai Quang,Đường Lý Nam Đế,"Đường Lý Nam Đế, Phường Khai Quang, Thành phố Vĩnh Yên, Vĩnh Phúc",120.0,20.0,166666.66666666666
Vĩnh Phúc,Vĩnh Yên,Phường Đồng Tâm,Đường Hùng Vương,"Đường Hùng Vương, Phường Đồng Tâm, Thành phố Vĩnh Yên, Vĩnh Phúc",120.0,5.0,41666.666666666664
Vĩnh Phúc,Vĩnh Yên,Phường Liên Bảo,Phố Lê Ngọc Chinh,"Đường Lê Ngọc Chinh, Phường Liên Bảo, Thành phố Vĩnh Yên, Vĩnh Phúc",100.0,25.0,250000.0
Cần Thơ,Quận Ninh Kiều,Phường Cái Khế,,"Đường B31, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ",264.0,15.0,56818.181818181816
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,,"Đường Trần Văn Khéo, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",260.0,19.0,73076.92307692308
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Đường Nguyễn Hiền,"Đường Nguyễn Hiền, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",250.0,20.0,80000.0
Cần Thơ,Quận Cái Răng,Phường Hưng Thạnh,Đường A4,"Đường A4, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",73.0,15.0,205479.45205479453
Cần Thơ,Quận Ninh Kiều,Phường An Hòa,Đường Võ Văn Kiệt,"Đường Võ Văn Kiệt, Phường An Hòa, Quận Ninh Kiều, Cần Thơ",50.0,9.0,180000.0
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Hẻm 388J Đường Nguyễn Văn Cừ,"Đường Nguyễn Văn Cừ, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",120.0,12.0,100000.0
Cần Thơ,Quận Ninh Kiều,Phường Cái Khế,Cầu Cồn Khương,"Đường Cồn Khương, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ",120.0,12.0,100000.0
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Đường Trần Nam Phú,"Đường Trần Nam Phú, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",320.0,25.0,78125.0
Cần Thơ,Quận Ninh Kiều,Phường An Hòa,Đường Mậu Thân,"Đường Mậu Thân, Phường An Hòa, Quận Ninh Kiều, Cần Thơ",100.0,20.0,200000.0
Cần Thơ,Quận Ninh Kiều,Phường An Khánh,Đường Trần Nam Phú,"Đường Trần Nam Phú, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",65.0,12.0,184615.38461538462
Cần Thơ,Quận Cái Răng,Phường Hưng Thạnh,,"Đường D3, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ",245.0,20.0,81632.6530612245
Cần Thơ,Quận Ninh Kiều,Phường Hưng Lợi,Đường Ngô Sĩ Liên,"Đường Ngô Sĩ Liên, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",68.0,8.0,117647.05882352941
Cần Thơ,Quận Cái Răng,Phường Thường Thạnh,Đường Số 9,"Đường số 9, Phường Thường Thạnh, Quận Cái Răng, Cần Thơ",130.0,5.0,38461.53846153846
Cần Thơ,Quận Cái Răng,Phường Hưng Phú,Đường B17,"Đường B17, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",102.0,15.000000000000002,147058.82352941178
Cần Thơ,Quận Ninh Kiều,Phường Hưng Lợi,Đường 30 Tháng 4,"Đường 30 Tháng 4, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",140.0,10.0,71428.57142857143
Cần Thơ,Quận Cái Răng,Phường Hưng Phú,Quốc Lộ 1A,"Quốc lộ 1A, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",100.0,18.0,180000.0
Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,Đường Đề Thám,"Đường Đề Thám, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",90.0,49.99999999999999,555555.5555555555
Hồ Chí Minh,Quận 1,Phường Cô Giang,Đường Đề Thám,"Đường Đề Thám, Phường Cô Giang, Quận 1, Hồ Chí Minh",90.0,55.0,611111.1111111111
Hà Nội,Huyện Gia Lâm,Thị Trấn Trâu Quỳ,Đường Cửu Việt 1,"Đường Cửu Việt, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",90.0,30.0,333333.3333333333
Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Đường Trương Vĩnh Ký,"Đường Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",540.0,110.0,203703.7037037037
Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Đường Gò Dầu,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",750.0,80.0,106666.66666666667
Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,Đường Phan Anh,"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",1.6,150.0,93750000.0
Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,Đường Vườn Lài,"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh",200.0,28.0,140000.0
Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,Đường Tây Thạnh,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",180.0,40.0,222222.22222222222
Hà Nội,Quận Thanh Xuân,Phường Hạ Đình,Đường Khương Đình,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",35.0,18.0,514285.71428571426
Hà Nội,Quận Thanh Xuân,Phường Kim Giang,Đường Hoàng Đạo Thành,"Đường Hoàng Đạo Thành, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",80.0,10.0,125000.0
Đà Nẵng,Quận Ngũ Hành Sơn,Phường Khuê Mỹ,Đường Đoàn Khuê,"Đường Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",100.0,13.0,130000.0
Đà Nẵng,Quận Sơn Trà,Phường An Hải Bắc,Đường Đinh Thị Hòa,"Đường Đinh Thị Hòa, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",95.0,20.0,210526.31578947368
Đà Nẵng,Quận Ngũ Hành Sơn,Phường Khuê Mỹ,Đường Hồ Xuân Hương,"Đường Hồ Xuân Hương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",180.0,35.0,194444.44444444444
Đà Nẵng,Quận Sơn Trà,Phường An Hải Bắc,Đường Lê Tấn Toán,"Đường Lê Tấn Toán, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",100.0,9.0,90000.0
Đà Nẵng,Quận Sơn Trà,Phường An Hải Bắc,Đường Thế Lữ,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",125.0,12.0,96000.0
Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,Đường Đặng Vũ Hỷ,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",165.0,11.999999999999998,72727.27272727272
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Nam,Đường Tiên Sơn 2,"Đường Tiên Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",75.0,8.0,106666.66666666667
Đà Nẵng,Quận Hải Châu,Phường Thanh Bình,Đường Thanh Thủy,"Đường Thanh Thủy, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",120.0,11.0,91666.66666666667
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,Đường Ỷ Lan Nguyên Phi,"Đường Ỷ Lan Nguyên Phi, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",90.0,12.0,133333.33333333334
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,Đường Cầm Bá Thước,"Đường Cầm Bá Thước, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",90.0,10.5,116666.66666666667
Đà Nẵng,Quận Ngũ Hành Sơn,Phường Khuê Mỹ,Đường Lê Hy Cát,"Đường Lê Hy Cát, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",100.0,15.0,150000.0
Đà Nẵng,Quận Sơn Trà,Phường An Hải Tây,Đường Ngô Quyền,"Đường Ngô Quyền, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",110.0,25.0,227272.72727272726
Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hòa Hải,Đường Vùng Trung 9,"Đường Vùng Trung 9, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",100.0,6.5,65000.0
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,Đường Tân An 3,"Đường Tân An, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",90.0,8.5,94444.44444444444
